"sample","contrs","spec_d","spec_u","spec_m","hetero","design","ft_pt_cf","numerator","denom1","denom2","denom3","denom4","mvpf_1","mvpf_2","mvpf_3","mvpf_4"
0,1,0,0,1,0,0,3,625.519677624141,760.587008713685,872.375207261775,1186.41583628406,1186.41591768325,0.822416989059579,0.71703055338715,0.527234767519047,0.527234731345827
0,1,0,0,1,1,0,1,625.825850665409,760.587008713685,580.386689336741,719.888720959299,719.888805603757,0.822819537404161,1.07829118441809,0.869336930062545,0.869336827845991
0,1,0,0,1,1,0,2,625.623653520506,760.587008713685,758.619065369626,1000.55667183586,1000.55675648032,0.822553693861493,0.82468749083663,0.62527558021535,0.625275527318689
0,1,0,0,1,1,0,3,625.623653520506,760.587008713685,876.54465744377,1175.76276264968,1175.76284729414,0.822553693861493,0.713738482355235,0.532100244534544,0.532100206228063
0,1,0,0,1,2,0,1,634.831623409436,760.587008713685,612.546908741656,740.541007075372,740.541021948312,0.834660092976176,1.0363804214008,0.857253841912934,0.857253824695948
0,1,0,0,1,2,0,2,634.61330779611,760.587008713685,784.073214561859,1007.0486144433,1007.04862931624,0.834373057290811,0.809380165027998,0.63017147205642,0.630171462749519
0,1,0,0,1,2,0,3,634.61330779611,760.587008713685,894.474465625741,1170.79224082425,1170.79225569719,0.834373057290811,0.70948174842773,0.542037507311574,0.542037500425902
0,1,0,1,0,0,0,1,626.701902834179,760.587008713685,598.554275505884,728.174291968872,728.174372796569,0.823971347990896,1.04702602333682,0.860648212586128,0.860648117053772
0,1,0,1,0,0,0,2,626.467970358515,760.587008713685,766.561472588189,992.667356416011,992.667437243708,0.823663779661456,0.817244269064726,0.63109556923515,0.631095517848352
0,1,0,1,0,0,0,3,626.467970358515,760.587008713685,878.188988933551,1158.52462273421,1158.52470356191,0.823663779661456,0.713363499489193,0.540746357966911,0.540746320240238
0,1,0,1,0,1,0,1,627.028819988401,760.587008713685,629.698115138944,740.90691037249,740.906994531912,0.824401170155194,0.995760992313032,0.846299057560636,0.846298961429758
0,1,0,1,0,1,0,2,626.905265203543,760.587008713685,784.829847549132,985.373552891526,985.373637050948,0.824238723540353,0.798778572401704,0.636210768356755,0.636210714018859
0,1,0,1,0,1,0,3,626.905265203543,760.587008713685,886.540424065201,1136.47728285619,1136.47736701561,0.824238723540353,0.707136694713694,0.551621466315638,0.55162142546648
0,1,0,1,0,2,0,1,631.604504394666,760.587008713685,623.230677688383,750.853278317099,750.853309044488,0.830417160901609,1.01343615936453,0.841182322344376,0.841182287920427
0,1,0,1,0,2,0,2,631.389623889313,760.587008713685,795.949339372483,1018.79565231783,1018.79568304522,0.830134641606786,0.793253530918303,0.619741184066559,0.619741165374855
0,1,0,1,0,2,0,3,631.389623889313,760.587008713685,906.615755035813,1182.92142502198,1182.92145574937,0.830134641606786,0.696424720596623,0.533754491662522,0.533754477797796
0,1,0,1,1,0,0,1,624.364482051625,760.587008713685,562.846173017782,712.717932390427,712.718014642448,0.82089816799206,1.10929861831343,0.876033075185203,0.876032974085624
0,1,0,1,1,0,0,2,624.104561248723,760.587008713685,749.517841561724,1006.59440028043,1006.59448253245,0.820556430886477,0.832674723190465,0.62001592803899,0.620015877375526
0,1,0,1,1,0,0,3,624.104561248723,760.587008713685,873.546425416955,1190.87729518873,1190.87737744075,0.820556430886477,0.714449218827528,0.524071257190118,0.524071220993343
0,1,0,1,1,1,0,1,624.513245601406,760.587008713685,587.995655117002,723.682137970518,723.682223342405,0.821093758434806,1.06210520463308,0.86296622900322,0.862966127200173
0,1,0,1,1,1,0,2,624.321370223593,760.587008713685,763.622282973951,1000.26097200398,1000.26105737587,0.82084148568282,0.817578774406837,0.624158482333657,0.624158429061977
0,1,0,1,1,1,0,3,624.321370223593,760.587008713685,879.736761009463,1172.77477408963,1172.77485946152,0.82084148568282,0.709668389334111,0.532345497206167,0.532345458454194
0,1,0,1,1,2,0,1,636.776811799317,760.587008713685,604.918508214879,745.886598463602,745.886604999486,0.837217576035439,1.05266544691855,0.853717995618861,0.853717988138098
0,1,0,1,1,2,0,2,636.553478897545,760.587008713685,787.46889692943,1029.93450853769,1029.93451507357,0.836923943749832,0.808353804676798,0.618052384516499,0.618052380594387
0,1,0,1,1,2,0,3,636.553478897545,760.587008713685,905.020651157653,1204.42977240223,1204.42977893812,0.836923943749832,0.70335795993528,0.528510248985244,0.528510246117263
0,1,0,0,0,0,1,1,685.990081257846,760.587008713685,846.474264872751,822.320180047015,822.320229175795,0.901921901634898,0.810408667723607,0.834212874623391,0.834212824784097
0,1,0,0,0,0,1,2,685.977377907762,760.587008713685,855.649756288487,836.784017779153,836.784066907933,0.901905199600892,0.80170346904941,0.819778298022904,0.819778249892557
0,1,0,0,0,0,1,3,685.977377907762,760.587008713685,861.75435752592,845.854820105409,845.854869234189,0.901905199600892,0.796024263662779,0.810987135856572,0.810987088752974
0,1,0,0,0,1,1,1,685.876449964006,760.587008713685,752.440936235207,776.554493820008,776.554559505512,0.901772502167726,0.911535267333735,0.883230288952497,0.883230214243739
0,1,0,0,0,1,1,2,685.832485249489,760.587008713685,807.69589778951,864.007719112928,864.007784798432,0.901714698505537,0.849122159870398,0.793780506907541,0.79378044656101
0,1,0,0,0,1,1,3,685.832485249489,760.587008713685,842.942506785132,916.37191530318,916.371980988684,0.901714698505537,0.813617156246113,0.748421545658765,0.748421492011941
0,1,0,0,0,2,1,1,660.285953431631,760.587008713685,713.310102129797,758.954233136514,758.954374827833,0.868126783480453,0.925664660377238,0.869994427335732,0.869994264914034
0,1,0,0,0,2,1,2,660.163631105609,760.587008713685,787.525892976547,877.742907371529,877.743049062848,0.867965957270407,0.838275461153972,0.752115027716398,0.752114906304818
0,1,0,0,0,2,1,3,660.163631105609,760.587008713685,839.014146965982,954.314357984926,954.314499676245,0.867965957270407,0.786832538513055,0.691767472198126,0.691767369488332
0,1,1,0,0,0,0,1,632.447942766667,760.587008713685,574.580137408803,715.558488995902,715.558566367078,0.831526091717332,1.10071320185002,0.883852197259432,0.883852101691176
0,1,1,0,0,0,0,2,632.203445694706,760.587008713685,750.174687239261,991.996292800948,991.996370172124,0.831204633331691,0.842741639312432,0.63730424224636,0.637304192539546
